,driver_id,vehicle_model
604,873db992e7a38adfa3d653a920846790681535d32389823a93102da63d78be3d,43
605,875779d6df573f2f00a0b0f3896a3cf887584afafd05ab230d27fdad12e6c496,1
606,8763cdd177cebdda3981b6f9a16ecfe7a35c169b5513f7437135992a3f2b468e,1
607,876866c1b85c160ac034d6b0a968cdc290f501e61e81e5382ea69c1bc1abaa82,1
608,8781a4337476955cad7ba8f6acf32325f5b6e65962ea4299c0981703a34cb67a,4
609,88034ce6bc55231afd0506a46fe8881fc6b423ef99ccbc1b4201413965f64e9e,2
610,883ccb88cb18ee2a4ac09243b0a4b0fa88afb350cb24272b702e3adea10bf780,1
611,887f961c62055d2040289bc1c00c1d20df847cf09ebaa5e51a2d7e1617c57dc1,1
612,88d09a5decbb99776d1050dd98627563dfc9208fd391035a655d7b9703356526,1
613,88d74b4429321741ad5dce117c416702ce4cd1cb7445422e897561d7d7788e88,1
614,890560c97033db474ba0da81f6c7b5ab5a56a381c1385072dd2434d1e56b8f5a,1
615,8998c1d79f23bd50c9354d19c065b6f3cf6a61e822dd3d76a6860e820f3408e7,1
616,89d0d66a7283638afc5ebe21ecf5ce8f4407429f79f0ee04b6e12e3d61632ea9,1
617,89d7092a54d5d2c6865928294ff3462732c46b0d301d55e70b2645da6120f9b6,1
618,8a15cff614364b6cca82b9d92a29318b9e4042f3feb5c5ad3d98378e4cd61d8d,1
619,8a2a5fd60d3d9a6533a0101b9e78105799510168bb1bc8e613e39b10b0a80995,1
620,8a3e368293981228e51e509ad0b05dd8f4659cfc7528f8c61307ee9c32b099b3,1
621,8a43f394db6cb75354487fe5132af7fce3ec4db5f2bd0e788409704ae72aa008,4
622,8a47830a151b0896ecd61b48ff91e24a8ab274c75ce762709d9f047024fd19df,1
623,8a514b0bfb1bbbc7275464d284d968821eab06f1925d7c31a92ea7e2de8e2a13,2
624,8a91e35851615e111e7ad6631426a271e3a5a684a1eaa6fcf56cdf82c73f0221,2
625,8aaa234aae85eee8886ab80c847873d2164c9cdbad9694bb2d6c73c37dbb0fe4,2
626,8ace69689ffb2852ece8cd45823aee23f75a22762469d6c7d4007bb6e128c4bb,1
627,8ad5643ebbad1fe752315181e10afe9dc71b6dfa866e715bd1fa3d6384dcc795,1
628,8b0896b0ad9261d41482453565ea1601bbe58fc071a868c7d6a5cb07ee8ac788,1
629,8b4f1fc7a218b50b778ffa0d17e36963d476df2fa839bb6e33adb2aac32a7f48,1
630,8b5551ea922dd24625c45051c64adb50fdff91fecdf5327a02c7b0be3933965e,1
631,8b85b6465b4fc8c5639c912a37f0805a5497bc2dd5d5ba535e121ade10e9baa5,2
632,8bae44b76bccbb4e8796ae46d39ec8ebe6a88c6e878da06b91339fced98aca7d,2
633,8bc110dc06e556edbd0d5c412631f597d4d22abe627d2265e99f80ef8f96839f,1
634,8c059aad9e8b1f5304366e7cfdbfa778bfc4d5a748ff9559b8752dd286ee9076,1
635,8c716f640c3dee26644ce3d20fdd22d8122696d69249d55b01c88b6349b9aa70,1
636,8cf1da2189d5b58831a8215564a015cabe44fdb7fb85f6a0c539d919a02b7f50,1
637,8d4da5c5976b1803ac1197d378e83ecaff3c2543cf26da369e927e3009636d60,1
638,8d7d546e9a6f90611f570415d71c2193bf6de0a022e493fb5118c3a7e1ffb9c3,1
639,8d7daebcedc86c90dd1d3e3b90bbd2eaf71f37073bd1ee57efcdd4040316b26e,4
640,8e0d5e4f4792388064a29f91f41fca9129c9fa6cbdff489e455416d133b17880,43
641,8e551475625c7a146657f7bf5921c9820b83fe3992182cd643154407783e7567,1
642,8e6249bcdbb990013610d9e38f06f9909c5e52b8ec8020fd018a3e95b3e1c0c3,1
643,8e93e440f571a4dac32666ef784bf1f995b3ae865d4a9aa0ef981a44442ad39e,2
644,8f3aed638c29c58731981cff0ee1ef7cc3a39467cb7ece5dac1de7b46154c2f6,2
645,8f77c6d9270189456824c1c733a0f5501990ed5b9064165c6ca36b6f02c4ec51,4
646,8f82ba5c232b9c0f440041191d5b218111efd68a23e58df8e3afc59575b1b764,43
647,8f8f8ad0b6d8748ebb8b4ca4c70d963d0b46d2203ce9b24f61ed40b615a216a8,24
648,8f98e6a3123db0eeaf8607827c8d4610017b1a87cbc33999e3e8fb5c97fb0936,1
649,8fc746fdb3bf6de32171b3b0e7f20f03fe83319b05c656a1a9592e4498c5515a,1
650,904bddfe94ea720afc94f509dbc44f146812e665d4a02f5c90e4475dfd8cda3e,1
651,90aac7b236d9e3008d058a5b2f33d3bb61bd672f4c31dab281b3bf20d70dce39,43
652,910d26c1e71d01526f727c8d9d24f5318f152bb288d307c0b90cba2c10291660,1
653,913c11054b12f28d2fe3aae6c13e0c85eca93cf2322e03d67c7673b2d0325e80,1
654,91d458b5196e40110e3411767798424d931f7c3984b805deba20ac1a20ed8614,1
655,91f36b55224a4089adc76fffba4fe262ddb084d2b243ee925836fcbe058f7ff1,43
656,921befa271b1929efc58adae1cc413d0446c12314901fe555744fdc3470a89a5,1
657,9241d0bc57c483f668306451a8e2c0885698ccf0660fece83af6bc70d19c79fb,1
658,924f8b313b1bd1dc7d8ae6f6cc4712c80167a467a2aa1f6b3ae56f53c198c25f,1
659,92a84a2e05ddd8e8c07043d232bc8e8db07d065d5f616563d02309ef5408bef9,2
660,92d6998bec551477d248fc980c955f69accb2d98fe4745023b03d143a8e466f1,43
661,92f85b850164c523e439009370a48091ac5de41320c3632207a7d26552d95c2c,4
662,92fad923e3b925f4af34af6c40eb7544118a7cdd52622ec76b7daaf6838ea478,1
663,930138e5215cdac1bd5ceb3d8ffa5ee191432d5771984fa50917f689f0eefacc,1
664,931ebb3559840ef6a7e347c90648f3aa301e92c32af74e9d2d5673367276e6ef,1
665,9346a473c2caeea6aeec02860b7b5ef45155817c27ff10456cdbc702d04afc49,1
666,93485de3bfa8a3ce9dee67479d464e5d1cb428622bc51e0ac5a08fb747e25ccc,2
667,9388a10c80bcadd48ec98dbdfefec00c2ba93dfcbce107532f66e0ff8b85c3a9,2
668,93a2b2c6229835801c3b573276911bbdbee50cd36940a911ca1d6b6d46a7d226,1
669,93bd7077fc8b621f06aa6d79920a13dee0eeeb47c381b5c5af69d126137633f0,1
670,93e2a45037eb149bd13e633f2cdd848b0caaa04a4f048df7c49de10fb41a3d16,2
671,93ff6f8135ddd52fef87b6394d8e53dbbd0e7ac8ba1896842c5fad3abf6b2b7b,4
672,941b7d22f284d3cc4166bee3df8af8a691d69eeaa22970cd22cfb414a3078505,4
673,9436bf2fd5dc861474efc14a4a98d9124af69011318da7fc1c89676ae1f32f81,1
674,9443c648d6ad9a3ce2dca16dd4d100a19ed3ef33e4f3efc778a6c3f07b007561,1
675,9456fd3a2ae2edc47fedc9b0eb82cd397851566a03a2f47bc9d40c89a877579a,4
676,94734175d80c21bd52e1a8faf39c3c52f605267a91d8a0c477c645a7ab3c34a9,1
677,94970636c89fc4053203b0c046b6688fe5d91e1812b066199cfbb9a9b349ef64,1
678,94b5426396c5c853578f76f34db09a7a625d6a2637cc9be9534c6eb8d847cab4,1
679,94cda1b40264819f90b3534f8c34a14fcfb310e6f30e509d8dea7380c7efae2a,4
680,95a9bd97249a48fc6209db49f5f3695f6457a047e2cb2612638f2a0aeb26aee2,1
681,95c72ad06713eb171676f92c3fbe10121d5a958519945da2fced5cb88288ddb0,1
682,9632e45e7a713b24040fb6a214b590cb870d7341c0b52320adffd9bcec64596a,1
683,966d5adf7269c5496992d1e8eefa04edaa797bf832e7e3d4fed4be4365b96358,1
684,968a08d319e89d89255af44a87752e53d79dac3e147649e7b95cb660aea09432,1
685,9690463a9b39796b7f38d97cb7a5f62eaea6496b3f7ec2cd65ab8987765e7985,1
686,96d332166744e71e475c8ce0cb3d269287b629ede621cb877be1db829e65ba0e,1
687,972a993defddc656f50d02132d4cc77e176d2502f11115c74edc4287c8948674,1
688,973535b6d5c74d83bbf027c28099af263452eb28bdd010608bcedbf997874317,1
689,97541fa225fe02ddb1b3973c987fccc62fc64f90b93b71ba40211544e8f373dd,1
690,976115fd624e149895f3c8b7587ac2d66ffbab83b731195422e79ac1d5d29b2a,1
691,97782f82720e70e7aba666de40c371fbf74ab5bc287e6e00ad36b5e78c9dd43e,1
692,977b467c4789c2ca7e69445d9ddf5f66746ee5ab49a5c5e24e0046c6e749c6ce,1
693,97bbf3e79e7112c8ffa47095e546f68b9cbb5a3e156fe3b0350355c0b98f1ac5,1
694,98c84855ab3031d2ec0e5294ba81be5ebbdcf549604df06f6cca4037df045d58,2
695,98df2f6ae455a1ed9108c42f79a22d7d11ee32900f843a6333375329d39d8421,1
696,98ef9260a6cacff9e8a618fc214727c1b4314353ad14991aeb92c0fda8fef2aa,1
697,992c45bdce13d52473c6eeaefd6b911f9b53c50e16eba6adb2fcb10dff42fe4b,43
698,993c3c84b6a30da0e95cbded9f0e23bb8e28f170f119f8b894134f5ec4a6dbe4,1
699,995e6d18fd6dd12d54ea1291649769dde86b36ee70193e3142fdc07aaa765d00,1
700,99683b1fcd737274b23dc007c8ed3fe1a2fa6c26322888ce06e4aa98464654b4,1
701,99a7d652cfc9cdfca8aeef839ce5031617917f6ab081d42091fad7cfbe03b01e,2
702,9a1b1711c6cb852c036360b64d9335464b2e40bb5a491433f565a4eacb981c6a,1
703,9a21533547379517b8d7e600e2e06bd4bf8ec1461d4d3c1657ffba0456254ba7,1
704,9a98111d095e5b95935be78ab56f6e85198e8ce2402ca18b8acd3eefa895592c,1
705,9baf47a2d6bbcb802b477381a7b85af8cf2fdae227d523fe4303e03f90bcfefa,1
706,9bb8a535ad2a4438990f1d26136e3077f409cf4cc489ec02b3a6db2c1f47b1dd,1
707,9c4526c422d012721f5a35efc3ecc752c40773c158c8be5a7c1789a7e9827097,1
708,9c69fc24df07e0418ee5f4f03cc2dc85a46c8e7ad88d506a8c7322016727d5b4,1
709,9c7b58f2152f564e3dc983a69ccc1f53049a398484ccb6226dd2e81a3910c392,1
710,9c809b945bd34c4f1b88e55c9d36fcab6e7eff4b3a48cbae87740720392d5d95,4
711,9c9d7d153e65f16ec0f74e8f08dc31dfeb8bf640e3d74ba5bf3766da0a73499e,4
712,9caaa7fab722c9129e337702ed71f505a0a866c110d9eec54c2229538957d743,1
713,9cb4f53cc2f9d3f66c68a3c78c9d17a3c9c17283d5373f49485be9fc0c87b6c5,34
714,9cdf71ea3ce9e2d8655e2feba5dd35a13e833de34037a510b7e1c8b965d052b0,1
715,9d60896f601c5515b60f01d8500482c211c59851727f5b459f2ea414f51df0bf,1
716,9d91098ef235268f247a15ea46abb54ce2f724f39f033760d6a818ac1860bfb0,1
717,9e2cf76a7cd3bbe71284dab037b49b5d61c46d2136dbd52be3c4d38e317389ff,1
718,9e63435744c07833c8557cfe2dcc2fa8b8a6aad2036e97e4c9961235d7ebfd80,1
719,9f0b37c566e5773f4091ef0e75a5bd9369ada622c27fc0d528ade09d5ab9ccbf,2
720,9f7c4c2306f09953af1c4b85fc3ab42b1c3d0dbdebb18010eb1b53e35518a7ec,43
721,9f7f7e4588225ee9ee6d77540f7249f01ca90278332d811ab92ece1777adcc20,43
722,9fdf4955eb3e5fe54b939f3012333e0f7be4ca3859ec3f12c5dc3f0e7d49ed28,1
723,9fee5fbbacce56ba60b43fa90e8b83692d0c30e2c777661a01c471b3e0172334,1
724,9ff898ca92130a96c08559c2dc30079f37dc7835f960af13ada465c5896902b6,1
725,a002e2e49030179a5a55e56edbdb89819805654de3ff197063c3b9c2ae3db70d,2
726,a034fc0fb37bc625df998729462ce993d32542d00c3742abc6bdc0e548bbcb37,4
727,a067eeaca45a7c4dc7648221c7c86f0f5b5285749a4bc4c39df2e1b2568b6ab9,1
728,a0a6a85abd196afd302683f1a9785304299f3beaff0e887f801dfcb0940cc161,1
729,a13d4a0ff7a1b6f27f089ddc4099fe119e2f7a27b8b7c4386759c4a168861010,2
730,a1436abbd31e61f0eeaa7b83f2a0bc179711bb7e01302ba32feba07dbd2f1c88,4
731,a149de197961fb4d25eb3c8dc8ded1a41d9b9a65ed4da5330f2b9af15236342b,1
732,a1675f393e12085616230959a9bc18fd14e108ebc7cdbbf560031e84a73bf624,1
733,a193f5fb81a309f420f0ff57fbbad2165d736d7db2a978b9f9640112992a626e,1
734,a1971f14804c480a656ea3686618f55ecfe3a54520f7ed973b0fd929afb87421,1
735,a1da1d0643e2169b06302a8f25a7b1e493b7457557cc5f609b82bf7d6bcc99c6,43
736,a1f4cd310ec0a002848d3730e5b5cb5ba9325aef41c32fb18beba53773844ba3,1
737,a28a283254bdc80dee1d54876d3f0c2a06aa1d6d64aecd1cfa82d467f91d8ff9,1
738,a28b2e98770ae42f1db0316dee3072cdbe07f231253eb828c059e49ca4f8e813,2
739,a32618a8be30c4b28ff8376cd0d0e907fefb0449f19f14190ce6fc391a0be477,2
740,a333d3ad7cd96a948042c595846a21f44a5364c3c7069c12a7f9812f1043a404,1
741,a337a010d0d5fe0981864c72951b2583376eaf72f9c66badf38c5b0c5a364169,2
742,a350e6cf731a2166e8f1ddc8c1c2ab6965ad37b9757b2faa35ef76ee0d954d4b,1
743,a3548d64df7d2c4eeeb1c0480aa87b0b306b3e0b0f8faa8c8aef71140761a759,1
744,a391883afaafc16565d31d84e2c9eddb614cc0f2238c3fa2a2889d825a06e63c,2
745,a3f293c8806cd05fd4f97229a7b94ec1e00fe2dba47ecc1d509a46d3f7b1892d,1
746,a4226d9bcf5b5c2bf4a8efc24aca9ab6a062e22c56a59a38e4d9ca63433a2a7a,1
747,a4cfd148d9b01888244c426b8123ca6d64a853890254f79b337fe2dca3d94efa,1
748,a4e056018a8d999fa802806b12afdcb33237fa80b4f6ba9e51f0b090c84b57de,1
749,a56563848c9aeba4faa7a18d61b6fe1ab833287622989d22faff3a14188f8f86,34
750,a5cec3db6d5bf9ee5787a6082f8187b334bf98322f5ea1d303dc15cff54e2a42,4
751,a5d175a49140ea5fa341f7324040d772c58c52823cd9b38a3bec0f2edf64f8a4,1
752,a5d41e69e394235eebc15365a0499212869334b61005f30568fbf5a260db5f41,1
753,a6414f111dc160bebeb58ba595d613b6a4bf86f656c5dbe512b80944e6473d99,1
754,a64596adcfaf8afe6e6a7a8e941de83a3d357c4928432a7a338179f2147a47c4,1
755,a69b4ad4bebd2722a8eab62f792d69361d1f3406216e189ea12f71a5e3cf8b71,1
756,a6b679affb7c2ae4fed8e1da0d614625cc6627b35a9e78b5dca6b9a3a7cc99d8,1
757,a6e287f154574b11d353f6f7c618b9304fa2e160d4d231b310d465818ac73336,1
758,a6e6684c7a8bc8f4d7b74a4a17ebed8eeab7474bf40db80cd3487bf88126e759,4
759,a6fb9d13b63442b38de9e68b8c28afc16830fb4af8e27a25ca73901b36f411ed,4
760,a706acd6c2dc6090b6a76cfc62622fa4538c9334bc39f587392d526433327491,1
761,a72ee2ce95a69a578e4cad1a7ccc7b289b3fbc90d5c1f51f3c8302191ddf2f03,1
762,a7702e1adb575c853ae3cf49eacfe7829105f5ba7310803d890bf2b5a42d4cb9,1
763,a77226bf905157f65d119e71d43ca9cc32ec8ec46e29a11e665edfd8adbef541,1
764,a77992af876d4ab11f1b9281681a11e254ef5055aa2d11e4dfa5c3cc8db8a30e,1
765,a7acc863548366cceac7b8d709d43813fc69ca68f1ef1ddb0503afcf5117395b,1
766,a7b8ef43adcfcd2c30a32d9f3b607e62eb597fa20780a6b4e8cb41ac6d39c174,43
767,a7cc041403a1237c15a98050bce71f0475377e4ee05628a97903c85740d20c89,1
768,a7d2a606c6ce4168f1f88c3b11afb70472841708b221f666323e68a95c91c173,2
769,a7dc1d5f29170eb523b0e98342e71796214bf32686359186c98da167db10c299,2
770,a83765ada5ce2b941e05505c791d43904e25596b86ccb6446cbc13d069652ee8,2
771,a8505e6d5c11eead131334e15b3c7560a112490c7fc00c3f69c22004de85958d,2
772,a8be293cc57c12b334b25dab94d55415b5250c81ac2a786b16f4dcd7dbd86198,1
773,a972ff0ee81c2464f49381036bf58348b57db7e5700a04d943a3cef3394345ad,1
774,a9a2f0f251ce5b43e12cbc8f91e369b302b286c8721035b0014edb73c9e50c7d,43
775,aa28911ec65002c9fff055fa9a9157b73668153a910e89bd6246e8e22606bc69,1
776,aa35fceff4cdf21755268439a11bc37e5c9a3bc6f26125960417fb2b1708a19c,1
777,aa5a9f986ac7807086aabaa975644220f15b096acff66096da58781697754a65,2
778,aa5aeaf9a1592d95f70257d96dcfd99c46d53f71395e200401a4a4e2fd4f97c0,2
779,aa8bd27574a721a2298683d6b00fcfe592f5e78f22fac0c626608b95710c9c47,1
780,aabfc70ed3feb8055a5b83ff38622072c14e9ab2f6566d3b110c08c02ae320c6,43
781,aadd4bfc99dd57895590ec80a4f8667b760621aee2c2801795bcd5ba3c65e6cd,1
782,ab31defd82ce542547a539b13731f917285236a08411774373eae450137cb84d,1
783,ab9d276fbf801165f0c3becb3828b106d61bf5dbac412a66a51f12103f13431e,1
784,abc87dcc79189f883f446ee4e8ae4efb3d1cf75b148d1668653729e999fb9279,4
785,abf4924e9383e3df4afa54b43241cf555c95ab8718166e11cdc33ce088fe8b27,2
786,abf564c67c1abfdc8eb1853a4f892092a1ff76bea60b13ac8a5cf2e30a01a9c4,1
787,ac10e63311e6a65bc56d37dfd520e39bd532b6a2817392e23ae770f47701d76e,43
788,ac21791a5807ae2b274d27e1668231a8e1d042a3b4f2f70f5cb8cac26d78eaf5,1
789,ac2add4306c3adf792bf072f4bd311ead39b4cdc5b2381e6bb5c761558215b8e,1
790,ac4b041948dc78084f3d6474d62fc8448a35dc504bc628410c23920cdd47c47f,1
791,ac95ee12770a935a8456dc2c56d5ed2e3c6c7b8919d072c7f320e5398ee25a0f,4
792,acb70f3213c75c40653f5208b3a6bf3b91ef6ee43d041c3b7bf6b612fc5a99ab,18
793,acc7f3e258d8c93b8b1e2ea13c01872864fffe25b407800c4ee501e0b015b0aa,1
794,accb55ba9b979ec9d4fa1d71bf2f80fd80981a07c41dbb05f742e497dc2c179e,1
795,ad126037a9a01beb27f599d7b7ede646a6d0acd4cf9c1a66cf9895cb4f03d800,4
796,ad6fc94e2a663a8989f7238cc0e2427eb8b8ff0a464fff43d68ee9e1ac82aac4,1
797,ad8b31faf914c7c1cc4e86e76474ff77bd4afef80ecfe959c575ce8ef86570d0,4
798,ad979145f08b71f53dd69ecea3f35cc622273977c8e525ffa586b87cc84cb3f7,4
799,adbf6b7b7fe97da27d208fbd7792c41d4a6ec6897ff686edf72241ee607b1499,1
800,add78008bf890a56b09dccf59a6612b00121044b22aefad7d1b3be9e671b9bd1,43
801,ae23091a656dafcfd831409397571a2559a60c819f43304e6c13cc079a698e0e,1
802,ae40824486b8e7bc8f9c6a4ed08def1ea1203dc45aede4db7c28e9a23479d34a,1
803,ae7491dcfc9ff60b3dc3f1755ed165f4853fd009d2ddb36836a433d2ce4d009e,2
804,aea7c84e71ff79d7e04d992894ce2ac89edeebdd5a7808ca18920bd2a3f84810,1
805,aee336a1d75a724ac2f0836320fff4d3f2b6f78e88bc79c4f7fec620d81062d6,1
806,aee73965b29b99f53a3db9504ea2b208c0c018c217fdf15e553e955855953900,4
807,af03a51e581f58ba77807426b6fffed5f72e11d9618c38ac397c0746027f70f8,4
808,af098286a10a82d198644f966f724c31ab26540b398f42c12a31ff637cf2687f,2
809,af384f94153dd9bbd971e7fae8235077c9d6db052be85e399341493ba53d8824,1
810,aff5fba8f77f1b7c1d0af0606fa1e238e3a50d59f43e367b086e3b6a98bfc81b,1
811,b013c9505de81a84f5fcd745f645fbc3e59c04e7a5d4478e1e75f60156a9e1de,2
812,b02384c52a1c6a9f5bfaeadcd28c4cfac9e5417867eb89364f416c2f0df3ec40,2
813,b05361fdaaace7853c0e362cd5243123026113afa962a706dcdca9bcaaa4b491,1
814,b09f4ac8ceaf88bd076ec24430e8f8b367a260d6ea2d1c6e6cb0fb2da6951fca,1
815,b13266d0df4f5b8905f6a2f96e042dba42683b165bc57f2054e3b6279f2e05b8,1
816,b17ef6d19c7a5b1ee83b907c595526dcb1eb06db8227d650d5dda0a9f4ce8cd9,1
817,b18516549474fab3915b8287f857f6b55695ce99dbd25e4b55c9e57e548c8a27,1
818,b19ff73edd12a0da3dc56c91460b60695987cf7654eb2f0655943177b3234ebb,1
819,b1e204a21040b552729d5ac8cc7916c8da71a52d3c56092dee767ea8437402e7,1
820,b1eba7c9f0bf7b0e1b86e42a11a189ecd4d121a5efa46719310d31e850f44cbb,1
821,b1ec5dcdc7923c0a8e4b23d7365fd908131b10808ca45b29916e67ef615ed7ce,43
822,b1f7c255984b30bd6335b25cb75bd385e20c67b739a108c88a6e30d0da1b7ed2,43
823,b20888d8b5273b4086e526fc119be71067801e62163a71d5c4e5321012ecdfeb,1
824,b236d9709b93fb7d58554c8609d4b59913b722c24ce82cf1bb2ea9460332d4a9,1
825,b23ae8b6f19da9818ef93c606428df8ff108f922251971bd85ee7ca1493d20b4,1
826,b255415dd1338a5cab22b55614382425984f63cbca3fae189afa03441795314c,2
827,b255fccaff841ed4e6bc3521158695700faa14e30807bf99ab174f3696f2706e,1
828,b2e4bc8e2719a5d60a3a35d5b080e578fec240b52df566635c36b4a9ad23fbb6,1
829,b3348732b39523c86409bfc1eee42f0d4fb4e02e51a67c0f4415448a9df7804f,1
830,b3d0405b2e2af442d9e01a013048179a8d1f4a195e887ce06a30c3e23c38beb1,2
831,b4170ada6706ef4578813cae40737211de1cd32dc8798dd80c0fd03e0d768c73,1
832,b46b4c0cc5eba51f9d2924d5ca1eda40f2295e8243f82eedd87646a86a41be8e,1
833,b475269aa191de9b91d659423a317b1d92d6f84e60f141f0446f878fc42cb0d9,1
834,b48b0e2e926c61831d08f279dbab7d8f07e8c2a5f67031430e5b2f2552503291,1
835,b4c4e1c9de0ae6dc02caa24a47f964ae10d9d1a995d3a2202ce33f9d1f227e61,2
836,b4fac5679e1df70294eaf9ae551e1890cff791aec8edaa275d6ea1df38e2fca4,1
837,b5187cac4854c683aa20ab433e1e1389b470a1dca4e201803eef38e2b728f69d,1
838,b52b2c143dc8db6ee52fa39f02eb215fc78ebe92e3baad9241751fdebd98b384,1
839,b5a06de73f4b9746f443847193c942a50031fbe78bee2fccdcb4c3a7da469b10,2
840,b5cacca84814cca59c2db6d267b86750344488b9a3597d2e7b4c5ca1ab8043a9,4
841,b5d0614c9f0772d93562fa6fa8454e8bbf8946894b2190c2f4aa0972a276041f,1
842,b5f82d083d16789201d24c89495752d06925bd87ca408a903fc3698911726d8e,1
843,b603dc5e39064fb62a985a36de24be9b8ddfc425bae262d5acd253d13292ab08,1
844,b60d264bfe9b8e80010804cc80c279b968b62304552b3c7ad4c50bb67a8eb501,1
845,b689120f8f1b2e9f0e19a13a7960102d3eda811c9a722f8340d8c6fdcd846fb9,1
846,b6a6ee194967473a6926d6f745ae907b877580d01196be2d9f8a74664c0ecabe,2
847,b70bea92ba918141cf46c37ef2ea6504979db2a2fe732e4f2c88687a0aeb30d8,1
848,b77a8271435fc0f5ee91b82883027d4fdf064dfa5074002a2c3ece344e41dd17,43
849,b7ae595dc82cc2a06cea03d9780f822804894e0cd63d05a658672a8e24e4f31a,43
850,b7b9dfbed873c4968185af99c5d83daf0b0c9461ebdd4034e09bd41c4c59cc6e,4
851,b81362b4bdad06ac0d79bbd6afd5115b0fad3531f102ec976c2932ffc2f9c993,2
852,b83037bcb58ae9bdfbcd770f6cb95c02811ee9ab2f3532ca88e38d2ebf9c28cc,1
853,b8348dd39d070921f96c3b78fe39c663ed1ec696781161c4b9a4c290dee86bd8,1
854,b85e67053e2633231f5518cc37ed464d2e195ce85e0a1a09237d7bd7e4d937b5,4
855,b8c85cdc3f848cb188ad347ea7a022554d7d1ee1b56220bb9a524c4b0aa072fe,1
856,b8c9466235d2752582fffe479612fb44b1a90d9a6cecdc94571699ceb89cc8e6,1
857,b8ef58d610a9361adb6c5dc37c53863c730c66bfa9613ea8fe56134f519ec651,43
858,b95f45d71b76d0b8f230a44a77690ddcf164dd84fc8346abfba66bef30e2e69e,4
859,b963d4f43e209cfc5200b818ca78899ed57836be59c3ed623bbc79641df52bdc,1
860,b973b26c4d891db6e64a576a50dedb30160a5ab138dcf8902cf6401b47996018,1
861,b9f24b9a4aba14556f8b8d0f1c3a47b569a7c2982cd28d6bc711624b69431fa1,1
862,ba46f13e47bedc5bc9585961f8615ce1887f2fc39249218b9f9457fdcf1531ce,2
863,baa3165a26a2187383be86b3a66a93f918e39cb742c0cfcd316fa2a4a81f02ea,1
864,baac7dcd9b1450e87c9588cece2760e837521a5c0e7763b50a6f30f1db171db3,4
865,badfdf9af263c0be26e885566f36397fd034206f75f4728ed516c2fc212934c2,1
866,bb0a51779d8580afb8adfb65e8c6746f1528fd8e5ecee2f8300860b3a219e6f1,1
867,bb14afe1f9a3e1e900ac7d8f4773f4807283ce1b37c21be9df45a6ceb59178ed,4
868,bb213eafcbfee093b1f371bd694ab4ebe3eb81436f0b545b3156875647688c73,1
869,bb2a7f954b57ec6cd9014da4abb3b66dd9253a881147af279076d024d1f43dba,4
870,bc258441d2cac1c8a8381476a2182983433f6c5e6ad9107123215ed2a9d160f5,1
871,bcd60a7f499ebf3bc913430bb5802da0468f599e92847e38cdf9e1ef5ef1d51d,1
872,bcedd1b6fb44fbb108bd075bd679428a8db4ee795bd8dae2f371dc1567c21ae8,1
873,bdd1c174d6bdb51e77933c7431facd6a7b131172c1dd7cc23df627240e70a4e6,2
874,be375522436bd6fcc7f4fd350cb1691725c85598f01607dafd3acb4a580d0978,1
875,be4fd0f2bebcfc825defd43944fe2f516ae44038c9eaac0477e5d1e04a1f8cfe,1
876,be987df0a898e02b35ef1d3f251c36eb32b586777375a6df8c890afaffd66763,1
877,be9cd3a1b26a945acdc7ba921d61bc9a53968992c22a2555e1720430fec65b8b,1
878,bf47c7c70781c11611275cce731195da5ff952ec33c2ef07eb8921e7dae93902,1
879,bf6a4ceae65d8e7cac281b3e6d420191258440b2e10a439b34e9297c4a573272,1
880,bfe174114ed5239af9809fae1c0c3422c1b0e0791d5f9f913ef256848f71023d,1
881,c00e43131195a9a5bfd95f4e195b32577898b936a2acbac68671da6043b21acf,43
882,c069f05a5b20aebe84695cbee7e80495ac45b85424be8e9c815c3736d2feb1f6,2
883,c15e160d452880c6a54f2760ddecd856ceb7e4544e7d5ecb59a750ccb0c698c4,4
884,c182d826ceb2b42f749faf0dd41929c88dff7a57a6000e2e7d16e5229ca6640b,1
885,c19b09b5a8163be8d555ec4edec0e06931cc70d21eb37ea9cbd207ea2744ce41,1
886,c1dcf231519756cfeeba9c43031357a63cd8a649eabda29d465ed8aa90fbc59e,1
887,c264d2538698aceef2f7f127c8293439eb291c9d06da261bd837c58108c1038f,1
888,c2dac828212f22f25c61e2cff4c010aeeae72d95e37a92c8e565393c0333678b,1
889,c38b6f3ff23d4353ff7c28390a09e646faa360a90e8a0252a6be09992ee87512,4
890,c3e76ce2a0f9325e93f5f876cc4e5c8c274fb7d8daa33fe4034e068e0f415b8a,4
891,c3fceeb9a72644ab3dd78c607dfbeeb67734be4de15ec0b778ea39b0d55a5ba4,1
892,c43652f03e9b62caedfdebfa3ddf518fcdd65650dc996293edcaed3a3d9300b0,1
893,c51de54bf5d43a7cd4308d18a5d2dbfd0498e079918484c5dfeee53d6bf953ab,1
894,c5733e026db5f35412479a42d82820dd5c0a53a955f67069790b57499b170c10,2
895,c70739204692501e4031a75e96f1390990661f704599e144339078d6321aa643,1
896,c74b58ae68c26f78f3d10b63c9d89b2d7aa9f70f566db0937efea8900da0d424,1
897,c7a527ba19a71b4e881e875b8033ec94231e2c20c6d7e3ae5abfc596659cf699,1
898,c8b7f422834b7b9141233b529fdc0ebdd125d023848fe2acec9c173c7f828e80,1
899,c8e97f3850d5aee700b40ed8393d84810e22a43b0ed0057b18d8377a480a1a40,2
