,driver_id,trip_count,total_trip_duration,total_trip_distance,number of days
3292,297e5ba93c5c9d5a048fd8d7eee0ec721863896b8f4a28eb7298423b62526fa6,45,96823.0,285.1999999999998,9
3293,297ee169eca74d7ca42ca533f02cce5ae62ca058db549551d24a2c2099216f4b,47,99276.0,300.2399999999999,12
3294,297eedb4ccaa4d4a0e430f2be7f4d74a63d6ae2fc619f348932412a8e4f4cbcd,36,47553.0,147.02999999999997,13
3295,297f3891e1070e8406a967a296f4de1947fa614dee6e9ab2929f3fb830ff2fa4,1,1907.0,8.93999999999999,1
3296,297f9c68f7604cdb364c06fea27a2f0d847e1c9e316b9bc53f69c112bf745d73,6,12836.0,14.349999999999989,2
3297,29818503dfe9aaa8a072d4a3b451cefb78b12283ea80758d3ca1ddae25d501f2,15,60348.0,216.16000000000017,7
3298,29878066aed7e504c5386f64cabe7c80be464ae4d615e01ffeb286a6e83c9352,81,155657.0,469.6799999999997,12
3299,29899addb081e6d0d203f446672e0962af94374e65bde93d3ed800fafee9d98d,8,21795.0,64.19999999999996,3
3300,298d16763677f908f27ed060d70e1180a73e5c58d475a2e5fef148ad637491ef,16,11131.0,33.88,3
3301,2991e57daae0e8100e157e6eb8f5c0fedd82ece68f17ee9bea00da915e0a6488,62,80930.0,239.04999999999993,17
3302,29921c01b5e65190c10a6686586f6240df9b2cb49a22deed4d72173c3bce1010,7,13820.0,18.339999999999996,2
3303,299272fb81e785a70f3f55a484287d40bc7ebb5337dd4a7d86b193ac47af942d,27,39305.0,73.36999999999998,6
3304,29934e1f262bb3a96f3fe4c7633f3f47d0a267e621083910c653098bbc6b385d,38,122268.0,435.31,10
3305,2994a3a4ca486bb49381c563b095a9670e428ca0c09a89faef49267eafab521e,10,43353.0,144.38,5
3306,29970347b7b76230b554d1c191085b1ee13eaeb8dda4a4619cb079ab7d2f2f8a,212,285296.0,781.7399999999996,15
3307,299745bde57008fbfdc0d5e1df5746e9b04611c93ae8ee54457e1034973b8c9a,10,26191.0,83.96999999999997,7
3308,299ae77a4ef350ae0dd37d6bba1c002d03444fb1edb236b341962dec14cb4bb4,168,242063.0,769.4199999999996,15
3309,299d8425d61ad84cc1a4553d28eb4a5cbc5df967f67ab940b3d2e6ef5539e6a3,11,25982.0,87.57999999999994,5
3310,29a10986281ddc88da9f79fdb9ca9295687577f5fe86fc7e5825796797f05040,82,204102.0,526.4499999999998,13
3311,29a5edead1de6932b3e63149564986b19f58c18a0c383400c33c5343cd148af5,170,239107.0,627.4499999999998,12
3312,29a85e5caa5a29ce2e77251fbe2614e6583481afd0676210dcdfd1e3e5929fa9,3,1650.0,3.42,2
3313,29b2717e8295e829596d6e52522bb504d0184b85f86a26f7df3fd3867a0aaeb9,18,75500.0,184.77999999999997,9
3314,29be6f7da1ee8e7620770a6c6658d94570aa3312b9fa9b37be7c829d509112f1,136,166649.0,568.1599999999999,13
3315,29bf8cd76285e79eda64823e20492b46a3646c6e5a11ceb362b28d63d7e01f38,13,15423.0,22.660000000000004,7
3316,29c28643a7f81021f6487527a9b3c47f098a059d154dcd4a9c83127c550f0b3d,128,178400.0,698.6399999999996,13
3317,29c3b531545db25134782995dbc9653ea6842c238f0741d8988f28fcdef0ccd9,1,497.0,1.1200000000000003,1
3318,29ca8ded807ec6d73f5f927884e3f58da1b107c216c4eecb208cc2d06f1ed729,14,24385.0,69.21999999999996,3
3319,29cb721b7c05d634df6e5d16a3c08911792e0d3f060f67c5840727523d01eefc,6,10621.0,20.97,2
3320,29ce7798c709b2090c8bbdcf4884e1ae44e92929afa7c3cf85722a14507aafb2,21,52430.0,158.61999999999995,10
3321,29d263118841cffc713c742506a9986c5ee8680c85a8cd28ebde302adc8dd551,4,18869.0,22.799999999999983,4
3322,29d26371b2f0b51a522e432a712dffd58cd95ec87b4c161f4397955b17495ed0,19,62110.0,110.4799999999999,12
3323,29d35ded5c15ebac396596eb21f43e8de1fbcea3001ddeded2bd01196438e79f,29,28075.0,97.17999999999998,2
3324,29d810aaba7f726e043a32f852c9882802b630430a7f48e21f9371675e8d7a06,89,57667.0,120.77,11
3325,29d9b05a2cbfabe9ddb81c05e1fcc5cb4d0a9b8dbebd84fa84fc98b9fa0fc11d,5,12002.0,50.61999999999999,2
3326,29e877abb8b2bd592423d13ce91f911f54440d2de4149091877acdfe2c9c5c43,20,109278.0,216.14999999999975,9
3327,29e9c2af096832295f5fc0ec20495a97b43b8451a6320573cb8a55a45c9471f0,34,82862.0,184.03999999999988,10
3328,29f2f76d883ebace3d2ce8db025090e058a9a2a3da6c9ed936e7a6aa3fba6f3d,4,13115.0,8.519999999999998,3
3329,29f3996720cea1f7efa16c28cf45cc9b41a8a79b5ed3195d874c26fe08233bcd,26,71351.0,143.9799999999998,11
3330,29f5c501a6c0e0ac37415ff500b0e80a69df4c34cac6fb794f72c1081713deca,37,130445.0,330.73000000000025,13
3331,29fa971ae3082ba6f15f07aedcdd6dcfc148a69c09ad7d58d9cfcf0c8d69e6fd,175,108885.0,305.46,16
3332,29fd1775e611103eab8880262b59733c24b59c44fc7002e2802bbbd12076bbaa,120,123552.0,297.7199999999999,19
3333,29fef91ea9123ed10aaab390e3cff3faba34b198c4844fc605dd5dc1c07cea13,87,161581.0,518.1799999999996,14
3334,2a00306bcb1e8a398dc49802d190a41332ee80eea992fd4acf6e8d1eecaaffb0,30,175146.0,362.31000000000057,10
3335,2a008181074571203a4490637e3e6c1732eca47c88e9edf208b9bcf7929e13b7,18,52778.0,91.23999999999995,7
3336,2a037d9200cd922c29b78accb0c5b0981bc58ba818f37e99388a2062bf86cfca,4,7056.0,11.09999999999999,3
3337,2a074d3dd5e905c0788c587e49b3f3f15109bbe8e6f838d13df5b20f7ae1614d,24,38448.0,155.65999999999985,5
3338,2a089b47e1052a73d9145a34792de6eb8f58026503e0ef7c05cb7b451fc4b358,8,9697.0,36.30999999999999,3
3339,2a0c092bbb4a7a56dbfc57fce8d89b0c09bec6782ffa433602a43aa7482dc677,54,196355.0,781.7099999999999,15
3340,2a0f6ba8694ded12564a62bc1aa99e0f47eb49ffbdf2b0aea81da3f9d19bd03f,27,65955.0,72.46000000000005,15
3341,2a12a830afa2030e94c590973e4263195a6eb49e4abd3b682380e4d9a6bbdf12,105,159018.0,480.5999999999996,16
3342,2a14dacd107ca040353351df50a980013f7df1c289fbcc44897887e1e254e57c,1,3845.0,9.189999999999996,1
3343,2a156994fa3e4f355638229e5d39095313e7788702ecfce3f74b87b8a4df2b79,145,92796.0,251.57999999999998,15
3344,2a1697cc381cfbb4ffefb648ac86906219d8d593d4e3856dea8df55737f8afab,22,64148.0,121.31999999999991,11
3345,2a18298e5e510c86975d0a695a06350331c53e7dcd6321a2007282bd034a2cf5,15,17579.0,37.35999999999999,9
3346,2a19129f672f68499f6e1d0e932914031aa4a393a739689a55dce7201e4c0e32,2,11975.0,11.19,2
3347,2a1c64ddfa25b18a5db38a5d897d568b34860d75401dc6a04587e117486c5219,6,12600.0,32.829999999999984,3
3348,2a212876da21a12524bca4b7e0629f0f8db63ef03c4c0fb6a223d5a1a0474d68,52,170892.0,360.7799999999997,12
3349,2a2251465706c211dd67ccf2eb702cd85b88c58aaa91072ffb2a8f5e0c1e4b14,6,9430.0,31.199999999999978,5
3350,2a244d1b1f6de64934d36c3312299b2d10ab1ccb03f66d173bba89710c537f85,4,11228.0,9.999999999999995,3
3351,2a251c77bfa5a3f98bc2149d8031ecc1fb91d6e1db80fab1d6e75cff6aa047d2,2,3759.0,13.719999999999995,1
3352,2a26c27c8f69796ab1a1ea7cc589eb85cb4cc97aa64da834ef5cb7988fd62905,30,72330.0,188.72999999999988,12
3353,2a2d45eb548efcb86b1c1552dcf3f8a583f4c27f0bd84c9f5511b7168b29f832,58,120419.0,295.63999999999976,10
3354,2a31dee3cd372662b4b6e4859f945590ef9f55230c86a70ce59cb05d693fd7cb,47,165557.0,621.7600000000001,13
3355,2a3298b4438161754bfb14eddfb0f3c035deb1508f482ac538c0d6b1c39d6e9f,4,11678.0,19.779999999999987,3
3356,2a32e61a41312f54e5e1e87bdc174035ac2119b06bbdfc6bfef41210da6b09fc,8,5719.0,10.250000000000002,3
3357,2a333c26511bfe1e76cd9b9593754e4c78c2ada0dde6564cd7db0a5e1a76c5b3,14,12876.0,11.280000000000001,5
3358,2a3687065f6d62af0f121c21c777480d82441bf7d72b99b38ff8c0afbff98bb4,27,89824.0,252.44999999999982,6
3359,2a39cd103a71154b91db73e62d35c3b6d89b545d8af270a216f832f796276c06,17,31060.0,88.22999999999996,5
3360,2a3ab13b2fbe6d0b774d91f1a808679091bfb1d1495b24dbb0a05b9d76a12809,3,4122.0,17.419999999999998,2
3361,2a40a461445d7fa538269e2b50502aa6f8bfa932a01892ad5316ab6d0e36d9dc,28,79807.0,184.67999999999995,12
3362,2a434060b0558c30336e154d42ea05da67d4e8c6cb60d8487dc9469e8f07f014,13,27876.0,41.189999999999976,8
3363,2a43ad2620077a1ee476364b862baf961fbce6befa1205fd786f8219cf47c8ee,11,19931.0,54.52999999999996,4
3364,2a48c60e6638b4f50ed9ec7799a0d1ffe9f64633e8e1a2830fe4a8d59bb73f75,11,8607.0,23.209999999999994,2
3365,2a49bfb9a50d6dd66399e601e02cf971eb9652d317b03502e7d3b802c6791607,23,111301.0,295.76,10
3366,2a49f9dfe69edb367bfaa762701bf92be0a00a0a1869ff4dc398e5593e6a6905,23,40445.0,56.229999999999954,7
3367,2a4db579188068dd49f2d980d63bbece4e79250663d38174a87565cfd3898c28,17,64903.0,133.40999999999985,6
3368,2a50ac545f30b02200c4f18f694ce7e0ce691e9f509c38d8beebf3b4dd046b53,9,865755.0,255.3300000000008,7
3369,2a53130ad76e234a0c21a922f2880661ff6c57c5d2b6d12ff960c563a0464345,35,97312.0,223.98999999999998,14
3370,2a562879fa5b174b6faf25a2905da58ebe076944bf0c8395853493b45d755b7d,4,3086.0,11.61,2
3371,2a5797204a99190e334554a3bb4e9e9836974b23735e445b14b71166b7e8aa73,1,94405.0,38.74,1
3372,2a57b2f588bf4574ef46d943c3f6086cdafefb38b707829af3bc0a6ff121a765,51,131953.0,293.3599999999999,12
3373,2a5e32f20944e72bf181692127558f399af8be2056befc8c8962b6f3961391f8,14,14985.0,29.06,4
3374,2a5f83ff547d37278524eab1d614cecf61ce9e3586a983d5c5de554bedafb4d9,1,57909.0,0.27,1
3375,2a610946ac200fa2c882b9e52e47176b31849101ec5f0cbed4f810ca087eeae8,1,2851.0,34.67000000000001,1
3376,2a622bb80185546e5ca8ddf6fb0989b279cbdcb81e202de0d3ba90dbd33dbccc,3,8445.0,17.19999999999998,2
3377,2a64c2efbd8aa8434485402d58ac4200808d2dddd3664f03ff734a491ab2bc07,165,246229.0,631.5299999999995,16
3378,2a690364f8e4f420d4041bd6749e28bc9547313d2902bd8d6cac157fcae2dba2,103,163562.0,551.3000000000001,17
3379,2a695bb890429ce5fb3bf77131fbdfd7e0a123ac26b3d79892c660c657d8a338,1,4132.0,1.2000000000000004,1
3380,2a6b553ba0f9ee8e72ccbae879742fa9569ee4d9559e672c3b4a410495515bb8,4,69056.0,1.6100000000000003,3
3381,2a6fdef42b108006a0fdf73df46131959aa56cdeac685975154023c451da582a,2,7317.0,39.210000000000015,1
3382,2a75aeb037cf6f987b645dfaa715023fb241c1c8a8bb9f03e6027ec31bbf7f4c,2,22841.0,30.779999999999976,2
3383,2a7661bd7eb3c36124770c2f2de526caa138919ce7242faefb4b7e0a0c398675,18,73482.0,86.7399999999999,3
3384,2a76746f01cf43801db5c7c3a8627d0bc775f5bba0b107f4ffd2034f5907ebc7,6,26836.0,50.97,5
3385,2a787bf3ad2631059f4839c8af7cafd556af24b8db224b19ccd1407b304d42ab,13,18219.0,34.739999999999995,7
3386,2a7ecc5e705db76dfdb9e12e61610a78a92a7e7024e599713a5e375c7c942ae9,2,5508.0,0.02,2
3387,2a8552fa435aecf9247c2cb1ecf1e93892707305d67cfa0031d85ce1c8aa0ce7,3,3326.0,7.069999999999998,2
3388,2a88c7506c07ba9868bc448485c6a1a73189f0fadfbfec9ab6aad0b59bdee92d,5,4723.0,18.669999999999998,3
3389,2a891a20f59a24584d21bf77ed4d5fc967fb9343c17735d78e1f8d29ce5f12ae,12,34279.0,60.87000000000005,4
3390,2a8ae6164678109c8439a2a365e32a08cc50c10269840232a80c8b4ea269c4e8,37,73620.0,128.71999999999997,7
3391,2a8b44847070da6374a70f830df9ac22471f25ea3b1b9c7bba5efbbd87922e35,39,70430.0,237.59999999999985,7
3392,2a8b5511d3efd1a39b54dd16923de675fb46395a617f22335bb43a5ad7288e11,7,49603.0,75.31000000000003,5
3393,2a8e8d7d058025451c69303a936a4d8772286c27d9a23beae02057712aa53c41,55,52255.0,229.65999999999988,5
3394,2a91e485124be13ba10059fe98a3f2b65255999b2837a416fd9b00d5a4ec80b9,43,66403.0,201.0099999999999,8
3395,2a943d6cf9b1e34143fc0d9063a1afcc447a966ff828505f39ca7173b144689b,68,108162.0,260.3399999999999,13
3396,2a99104da82a5f1b5d6276f77b66c91d5f376cbcfed4e4eca1c4d4600122d1dc,4,6692.0,6.019999999999999,1
3397,2a99e89470df598b2cf2983b9d94267f94051d3e5608e565ea73112566a11410,1,981.0,4.369999999999998,1
3398,2a9dda5adde456cb4c1ec3735fde1d4591c3b0780ef3d82b8c7fed613382e82f,1,705.0,0.01,1
3399,2a9eb8b3802a86742aa75851b2a114e669fcdb4f8cfe5e2534c196200ad2052b,52,117916.0,361.9699999999998,15
3400,2a9ec247aef8c4dad3b126b3e145fc60fed66becf2091ced9b724bf52a0bf2b5,36,126728.0,328.2000000000001,13
3401,2aa0225b1fde7ad9476dd9fd10b89e939eeca084f4f36aca1891647188cfd457,27,69775.0,187.05999999999986,3
3402,2aa56e9af69989c2c5ecbb20c6203ce8b35f124ebd16cabf98adb1e62ac4195f,35,114398.0,362.9499999999999,6
3403,2aa6861ef7ab134faa2bfec41f6d587b5a4740f5f4dbbf6554f82a6e1dd6de37,48,132905.0,364.6599999999998,13
3404,2aaddc331267c42b41f6609cd033d9ea58127f2ea03c9b3948a25be34db84735,7,4282.0,9.180000000000001,2
3405,2ab0ec82e342fc0131baf3ffb616fc9b32d052c76c0902a17fd88cd77cacc2de,15,10080.0,22.459999999999987,4
3406,2ab82f619795ab27ed56c0e2556ceaca6f7462fd0f1cc406dcb6acf88f1d095f,67,97514.0,250.11999999999978,11
3407,2ac13e9d6e75d29e6e887b79fb1684509da52afb5d8bbec1aa6e5ae0a0b7bd95,29,28912.0,89.51999999999997,4
3408,2ac1a4d82362e0cbfda9f304776b6199b910ce37ffe8327e8918581524956651,28,18649.0,53.66999999999999,4
3409,2ac1ce8a09f8d4ea59484998d120ffcd67b0a667ffd0faa6b5d4866f36804dd1,99,123312.0,383.78999999999974,18
3410,2ac5b691fa275be817b9c8cd1a90d23383ca77c1b20fa4058caf3de6260425d2,95,166045.0,407.50999999999976,16
3411,2ac6d46e5b9105c3cda5b75da475f241162351c459704114e40e9e641dd130d4,89,136043.0,411.7499999999998,16
3412,2ac855f8ff37076c287c53cd141de02e3a4e3e286973a5f87dfc0c57d7e93dd0,2,4653.0,0.05,2
3413,2ad7b7ebb0c943e42c4dc302be8160fc45baa375748d89375c907a2439bfe98e,12,8410.0,28.32999999999999,3
3414,2ada1f46bf8886311faba5606a3d15eefc909dc733b6bd4ecc6675714ebb67d4,46,321534.0,1003.210000000003,13
3415,2adc2ef5679593325591e4087afbb0faadf80f79d0972a7230419b27aef137f6,32,32789.0,89.19999999999996,9
3416,2adc685aba2669f84eefd3e3bf54fe2597586d9c2ca8f5ecb2b8de1c2076d7d7,7,19003.0,15.629999999999992,4
3417,2add060a9db1208f85ef625891fba5b6da82d4808b83de04e4dd1caae5c57360,3,5696.0,14.629999999999995,2
3418,2add69ab22442d6772fd017cb65ec5abdd674392233f25fdf9a228b5f1970c57,128,199097.0,648.8199999999996,14
3419,2ae68605df55c69f873a1466c498f2a1c00ffb3dce73b4187dc932a761fb0007,35,81352.0,134.83999999999997,10
3420,2ae7865befd8761c2c20a4d920080dd7b873ed2dc408d1567a98b58602207511,23,49607.0,179.96999999999994,9
3421,2aecf436330a44377f78cdcba37944a40f6cd52deac84e974a0e87cf0b720d94,13,19745.0,43.149999999999984,7
3422,2af0790ba32f2bcb5d517189e82c4fed54c342aa7123024450e4e97f1e05b545,22,22818.0,76.47999999999998,6
3423,2af3b0552dec5518e9d07a48440e9534ae6f5418a38e4a227ba9698bc642bb69,58,107474.0,304.2999999999998,12
3424,2af4070abd89d245893556568bb61558ca690172698b74dab5b5d1aa5d10fa86,4,26703.0,49.14000000000003,3
3425,2af5ed2039b8789be311dd727b7fdf894a530d8aab273a8f44e04579b975ca1b,21,204841.0,124.92999999999994,8
3426,2af5f52aa16e0b4ad6794fed6af52feb93fdf12afd391486106fc37671fe3795,4,4336.0,3.6900000000000017,1
3427,2af60f56ce1c292809edf9633602c28a142c199775fce1d988ff26398106d49c,2,2999.0,9.399999999999991,1
3428,2afc55bff49568bcf486f0dfd387bd2767b53e762dece02621f07727d8b24ad4,66,94567.0,272.1299999999999,13
3429,2afdd7f1fcff0d88635b41b02139149b84b21a14d98b38cd5a9567b4e5d15c66,39,80510.0,141.64999999999992,19
3430,2b0028d1768ee1bc13ee92c7987dc5bc15097f299fb4087bc9b542ff9f22567c,12,35847.0,124.8999999999999,4
3431,2b013929a3a48aae82e8c24bcc38dbc70048b5ce497f3832602f72aefcc2b869,37,72896.0,149.64999999999995,11
3432,2b015149a825389348418a399dd7f93c40119b7a3c06694462d1bd2c7580c544,4,30596.0,8.039999999999994,3
3433,2b03109932c9888315faaef0e03671c98b279b55b9b15e6887991fe4471368a9,147,80898.0,182.72,12
3434,2b0401f537ead93232db6bc10974d73f38ae6e4e740a20c0824e4535d9a47c87,8,21281.0,70.32999999999993,3
3435,2b0676586ab5be81d0730a8b2ab951dc63b0131575e3302296eae17de3cff295,86,93902.0,328.6099999999999,9
3436,2b07da543d6c7806fc45e25f997f9622a4748948b531c5875eba51703c7e420f,208,275375.0,922.1599999999996,13
3437,2b0946490db2353177e0b1a4c52167be688f0a903c37c0ef67494274fc0d9a70,1,2471.0,4.299999999999998,1
3438,2b0b98819f0ea9d4bb2f353c6ff9454e7c83b97f853bb4c5a5017fff741c785e,1,1243.0,0.0,1
3439,2b15accc9e372406ddf2c0e2f63142c613a7d6d31f197ed95e7735c51c157489,11,7310.0,11.079999999999997,5
3440,2b15f68cc8055fd3bcd32bdb9f56db59258503c438a6ae1d4013f6305e3e312e,87,118699.0,399.8299999999997,15
3441,2b1818d452ca73795aed3f33629f96285a8c9cd60051b0c870e26553d19d092d,14,46053.0,78.82999999999993,4
3442,2b1fcdc112f077f5b01f73fe484e53e73ff291d34adc372b1051473d7f4c4325,81,262197.0,735.2299999999997,15
3443,2b20a53b75b0eb73f4e9fb9ec020e740e61c4e607b4aa6c1ea3eb233a5f74a82,45,182076.0,436.3199999999997,14
3444,2b23869171babac0bc8ad73cbbb38a3e412ff4678b8a18c54c746bfff552e0e2,26,38379.0,93.62999999999997,7
3445,2b242e622756a3178c15d17e9acbb3325a462343dfaa99f8840afc1ea9b1a84e,8,16293.0,22.11999999999999,5
3446,2b311d497fc07a6912465d3a5daea88891b460d97998fd76e0fcd575d13bee42,31,121698.0,364.7500000000001,16
3447,2b3190bf4198f7c7fb882bc20778ec56e7a790b8c82ab4068b0545e3e428a04b,14,52798.0,165.24999999999991,3
3448,2b31968e912d41bc6423e2a3a18335ec172839d3cba9074df0aaf920e125707f,33,18915.0,31.290000000000006,7
3449,2b3c21548ca968791bb80262877c016df3fe0dd7f3754434d892dbcc70d3facb,33,67604.0,262.3999999999999,14
3450,2b3c3a9e2f67c541f8f857b5e7a38285a46580a6d731314b06d6d8808763c90e,24,16925.0,55.63,5
3451,2b49ecf746b901bb0f3d8bd1edf71d931706785e5f05b1173b533de885db22b7,24,70189.0,217.07,13
3452,2b4beb9e7bb57d03fe8c492f41490c8c1ad12ac2c03e505d33b566d312a29cbd,7,24901.0,49.85999999999999,5
3453,2b4ea66afc370dab8d0bfa5b2ddf36e9d5efebc3083090281cc2ef7072af626c,16,27852.0,70.86999999999998,7
3454,2b535d1a2e36f5b2f59f405b35ba47e7b7250bf8b6a18e2241c09823efb2998f,7,27254.0,17.589999999999968,4
3455,2b5f34dff987295724364ceb81bc7871e1bae95072f4a84ba0574bed8f49ed47,8,18058.0,30.03999999999997,4
3456,2b6063998b10772c8e417f3abb9763d8a8c6e38c0106e4910bb5a9885a276356,9,17665.0,24.12999999999999,4
3457,2b609ca9f0a0fbc7305aa18a0af7fc89cc9bba2feb6b7dfa27c4d1a49290a56d,8,17599.0,17.119999999999997,4
3458,2b6255b21ae4e35a45781e3676ecbb9cae26653016eecc3ce5d24b2338ce30e5,108,115209.0,332.7099999999998,18
3459,2b6571db9a8c2e812da79cd547075d0f0b21697f00d8e8c871bc782110937937,23,91599.0,264.48,10
3460,2b697c9594ee9984ef44241050e2755c6824298349c70fabf1c9a122871d3869,6,17563.0,56.03999999999994,3
3461,2b6d5f380e781f0ea244edb1d9692aa9ebad8447cabacf5db0f59a608fc972b6,66,125789.0,380.0299999999999,15
3462,2b7013449a50b581e3e1ae5c2ef35071e39ec8230315f120928dadc004288676,51,78070.0,236.07999999999993,16
3463,2b74efc48560424873896f111efca074d73aac58ffaadafbc15b3c4fb00acbd0,11,39223.0,179.3299999999999,4
3464,2b77511088612a55d1e90e632254343419d4d7d549983832413a6d0d1669f4a0,37,56137.0,108.63999999999996,8
3465,2b79f5f7569b1d30142f803638b969593e8ad0921d4398daf626ff8bf24debb9,100,110408.0,390.31999999999977,10
3466,2b7a8c568e923c6dc2562298b99be41f5ae9f50b8049ec5fb2fa4ba203dd5c30,2,4560.0,0.0,1
3467,2b7f83fc066bf1ceb273a1b2b8a69b8313df14b705e5c4bc0d540f4eda8f28b0,12,10141.0,23.34,3
3468,2b81f57ff44ef80b7c39ec3894d1bbc158f0dd2bb71dd60d7d34929a1452a085,19,12064.0,23.19,4
3469,2b85464fcd8f6956babdccdc60d259e40ea0d48947ecdb55c5ff59596ddbae7f,21,31116.0,134.56999999999996,4
3470,2b8ac1d0d061a460a937572f2943f9f062282a61038cb9ef454ffa277ea86116,7,15272.0,8.589999999999996,3
3471,2b8bf57d9d7f6d47adef63c8bdfe353975c7bd7fb5685d0cb627444aca1cc1af,27,26967.0,93.28999999999995,3
3472,2b8cbedeabf58acecc30acc4af90a0cdc1917d8ab4a7f23645ea5632db419c95,8,49305.0,72.03000000000013,7
3473,2b8cee8a60719dac3d437c32bd5e4e1905bbfceb8ccf846daa9ab69af64b48c2,76,188037.0,485.3199999999998,13
3474,2b8d0cc9cfdb582370ca8f219e6bab6394309d232a0496711335c5e13f2c725c,4,10136.0,28.379999999999953,2
3475,2b8d7b2ab9d6f294cf9ac18ea71e4a6cfe2215fa5a568781170983decb82eeec,13,23185.0,79.15999999999994,7
3476,2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,14,45302.0,24.259999999999987,11
3477,2b9b4471ee41394f7b5534b216e621af48237a79e4802f3a8f54b94c36ec27d0,25,101160.0,374.6199999999999,14
3478,2b9b8bf86c70d7c3b80caedc17ff9fd15a4171eea4ee0872ca8224fe8288ff51,2,1428.0,6.22,1
3479,2b9f40f92b892cadc69123d9027e478d30d19e05374bfd5928b6f1bfc66b0f62,1,1483.0,0.0,1
3480,2ba47959565f8cdd063956f19365b200b7dd4cb6f0a36edfa02bd11a990c022a,18,63401.0,156.60000000000005,7
3481,2bab0040139fc6af70b17b9b34d4517f2c92cc0df888c28ab794bde53aab31df,5,13633.0,40.94999999999999,2
3482,2bb6abdd9f1f96f3e5bbf6560ac5af112f1652d800542cbb4e9e2a0b479fba4e,14,67211.0,460.2799999999998,10
3483,2bb7c9342edede789fb84a669acf8a713bf8ff96fef34c657c44d7fccb63024d,21,107745.0,467.3700000000001,8
3484,2bbb0ed9e593487865218631abc18ea0cdd660ca87da8c55382a5cc05f72c1eb,36,178312.0,309.99,13
3485,2bbf1fa418d8c58f1bbb69eeceadf6280f0646b5e81645d6bbf8cf26ad0efccc,30,80806.0,171.77999999999983,11
3486,2bbf50bec57ad07cce862bf526926ec970998573f90152545a5948e4b0ba8028,6,11453.0,27.53999999999999,3
3487,2bc3c2ef11f2bc06320efbb38e4aa74daa6c9be9db0aeedfa47b624d0a543e59,5,17527.0,36.24000000000001,3
3488,2bc3cf121d30cade648c9af43f3e0779d29fdb999244903c8980f93e72e5ff90,1,1627.0,5.309999999999999,1
3489,2bcc9c8adc04dbe797417835915561ca71da27e5bcb66ce1d541fb38ac85d2a8,36,61432.0,154.84999999999988,4
3490,2bcdacfdfb4c14e809ea8b53c3f7676f567e01dabe50ba9392094d6c763d6657,2,590.0,4.110000000000001,2
3491,2bcf6e5212465957d6fd892b94219db6c9292d68350caa8c2c524d41a4215a8a,67,41128.0,103.55999999999999,16
3492,2bd2852d9f1a78397aead53afbde0438445e0932af998e5372e1c9478400e4c2,1,4792.0,0.09,1
3493,2bd2dafc718cee1d30a7fdadc44c85f98a7d5a833c1424d09d68675e7cd67ccd,9,28343.0,31.87,5
3494,2bd765932785bced36b47903b8a60355baf9d80bb08c6bb200475724fc96e508,14,44238.0,130.37000000000003,6
3495,2bd9dc28ace14d4ff0f8032a917373069653318b586b11b8f85f5868372eea42,1,2031.0,0.0,1
3496,2bdb72dded9fb8a1b8316e4e5b0ac800f420cf829a418fde2fceb4981fa713f1,15,93475.0,376.14,8
3497,2bde005fe96a6b68e27a0e7d0d5f141f2f24ff22cae793c0448cb54a46ad1702,34,111571.0,293.16999999999996,9
3498,2bdf2507ce40b18758467e73315c34d8171db5b7450cbe1bc37660777e300c8f,50,74562.0,195.50000000000006,6
3499,2bdff582aed0fcd528b364064a6055b512ad837d14f9c1faab488e5a17431b34,36,49644.0,138.13999999999996,7
3500,2be0326d54263babddccb9d89edfb5d023af7f50eb285e7c653615f45588356c,24,20531.0,54.80999999999998,6
3501,2be2e3a36dbca6980c709a49e4672a110a981085eba19d6089109fa0b4c504b0,4,13275.0,36.82999999999999,2
3502,2be75a2f9e2c7b89e8f930c878a0e4f4145232d2d8346e5c99eb597c6c1ec417,3,7644.0,19.1,2
3503,2be7822653d2d0223b97bc9887f7c453871175374f8c580a663e71fde8df07bf,17,11728.0,21.350000000000005,4
3504,2be8bbef5305edc00118887c8ddd7e0b69758a103267c04af0f8c12832609a0f,1,602.0,2.000000000000001,1
3505,2be8c2ece07a3ffea97547d3218a356029c5e9fbcb308ebffb8754a383b01662,5,3965.0,18.889999999999997,2
3506,2bec5adb507f33ff11c5fcbe4792e3ff2a9ee0c82cedbf1181cbbf97ebb389e1,27,39343.0,107.52999999999994,7
3507,2bed63ce03310b2175ea2a80fc2e1c9414458a0e1db6f9e91da4dd63578e3672,37,47053.0,137.49999999999994,5
3508,2bedb829271e126350f096f683bb9745b26555a233de3f57600c96c46df58e45,8,4707.0,5.5399999999999965,2
3509,2bf35b40f0434e616048c7c6b88c84987047901445a118d5140da18f5e0a1789,2,1947.0,0.02,1
3510,2bf40fe9eb6ea7a54ef433558cecb331e9b6e338482edc06cc77551220770f6b,30,31457.0,148.3399999999999,4
3511,2bf55330fa23a0ffb3455272a8029d3f33feee9e76b5617d827ae3041b5bec22,13,50327.0,279.18000000000006,7
3512,2bf85911670d2746e2975d5cc098fb5fe33c50c0be1b8be109051f4bb669ca67,6,47658.0,132.03999999999994,3
3513,2bf947e7c9880b7bc46d04ffb60b354a74c1049b1aaa210801ebea82b5066452,8,214612.0,314.0000000000008,3
